Timestamp;Accel_x;Accel_y;Accel_z;Gyro_x;Gyro_y;Gyro_z;Light;Magnetic_x;Magnetic_y;Magnetic_z;Proximity;Latitude;Longitude;Elevation;Speed
20181024_195359;0.677;0.798;9.471;-0.030;0.018;0.007;0.0;24.231;-6.433;1.001;5.0;19.17730;72.93945;-29.5;14.3
20181024_195359;0.463;1.480;9.751;0.019;0.000;0.011;0.0;26.424;-6.543;1.517;5.0;19.17730;72.93945;-29.5;14.3
20181024_195400;0.511;1.748;9.662;0.007;0.026;0.009;0.0;25.323;-5.072;1.312;5.0;19.17728;72.93941;-29.8;14.4
20181024_195400;0.720;1.633;9.796;0.059;0.028;0.018;0.0;24.007;-2.957;1.782;5.0;19.17728;72.93941;-29.8;14.4
20181024_195401;0.327;1.928;9.598;-0.079;-0.008;0.011;0.0;23.225;-1.526;-1.364;5.0;19.17727;72.93938;-27.0;12.6
20181024_195401;0.169;1.147;8.618;0.095;-0.061;-0.018;0.0;22.360;-8.897;-5.020;5.0;19.17727;72.93938;-27.0;12.6
20181024_195402;0.526;1.490;9.212;-0.071;-0.039;-0.006;0.0;20.831;-11.015;-4.794;5.0;19.17725;72.93935;-26.6;14.2
20181024_195402;0.231;1.358;9.114;-0.040;-0.005;-0.002;0.0;22.002;-8.833;0.562;5.0;19.17725;72.93935;-26.6;14.2
20181024_195403;0.236;1.356;9.538;0.009;-0.004;-0.007;0.0;23.380;-7.166;1.996;5.0;19.17724;72.93932;-25.6;15.7
20181024_195403;0.286;1.617;10.041;0.000;-0.040;0.003;0.0;23.296;-9.523;1.463;5.0;19.17724;72.93932;-25.6;15.7
20181024_195404;0.523;1.437;9.535;0.013;0.005;-0.017;0.0;24.310;-7.364;2.934;5.0;19.17722;72.93927;-25.3;16.6
20181024_195404;0.842;1.056;9.897;-0.011;-0.006;-0.019;0.0;25.664;-6.186;1.840;5.0;19.17722;72.93927;-25.3;16.6
20181024_195405;0.636;1.095;10.079;0.017;0.026;-0.030;0.0;24.335;-4.529;3.818;5.0;19.17720;72.93923;-24.6;17.0
20181024_195405;-1.177;0.479;11.448;0.036;0.069;0.020;0.0;23.927;-7.687;-0.676;5.0;19.17720;72.93923;-24.6;17.0
20181024_195406;-0.018;1.557;9.997;0.028;0.077;0.019;0.0;24.112;-4.828;4.250;5.0;19.17718;72.93919;-23.1;16.6
20181024_195406;0.384;2.033;10.318;-0.032;0.012;0.035;0.0;25.647;-5.379;4.552;5.0;19.17718;72.93919;-23.1;16.6
20181024_195407;0.569;1.689;10.275;0.028;-0.060;0.018;0.0;27.246;-5.948;2.837;5.0;19.17717;72.93915;-22.3;16.8
20181024_195407;0.734;1.514;10.041;-0.020;-0.178;0.031;0.0;25.754;-5.878;1.715;5.0;19.17717;72.93915;-22.3;16.8
20181024_195408;0.890;1.329;9.940;0.022;0.000;-0.003;0.0;25.723;-6.502;2.122;5.0;19.17714;72.93909;-22.2;19.4
20181024_195408;0.155;0.918;9.274;-0.035;0.035;-0.001;0.0;27.258;-6.432;1.241;5.0;19.17714;72.93909;-22.2;19.4
20181024_195409;0.248;1.363;10.522;-0.012;-0.020;0.021;0.0;25.391;-4.605;1.202;5.0;19.17712;72.93904;-22.4;19.8
20181024_195409;0.942;0.678;9.425;-0.027;-0.054;-0.003;0.0;26.538;-4.831;0.284;5.0;19.17712;72.93904;-22.4;19.8
20181024_195410;0.028;0.752;9.157;-0.012;-0.063;0.024;0.0;24.599;-7.246;-0.151;5.0;19.17710;72.93900;-23.1;18.2
20181024_195410;1.507;1.636;9.691;0.039;-0.055;-0.064;0.0;22.557;-4.768;1.575;5.0;19.17710;72.93900;-23.1;18.2
20181024_195411;0.430;1.272;9.294;-0.035;0.015;0.028;0.0;24.907;-6.154;1.045;5.0;19.17708;72.93896;-22.9;17.1
20181024_195411;0.827;0.537;9.820;-0.016;-0.013;0.023;0.0;22.139;-6.174;0.035;5.0;19.17708;72.93896;-22.9;17.1
20181024_195412;0.363;0.910;10.323;-0.043;-0.005;0.023;0.0;23.656;-6.563;0.508;5.0;19.17707;72.93892;-21.0;17.0
20181024_195412;0.380;0.247;9.806;-0.017;0.005;0.004;0.0;24.556;-7.872;-0.055;5.0;19.17707;72.93892;-21.0;17.0
20181024_195413;0.971;0.657;9.672;-0.006;-0.024;0.015;0.0;25.246;-8.372;0.850;5.0;19.17705;72.93889;-20.9;16.3
20181024_195414;0.413;1.023;10.230;0.018;-0.012;0.005;0.0;25.536;-6.339;1.666;5.0;19.17705;72.93889;-20.9;16.3
20181024_195414;0.305;1.736;9.241;0.026;0.059;0.008;0.0;25.320;-8.362;2.715;5.0;19.17704;72.93885;-19.7;15.6
20181024_195415;-0.030;1.195;8.927;-0.006;0.023;0.031;0.0;24.025;-5.785;1.987;5.0;19.17704;72.93885;-19.7;15.6
20181024_195415;-0.087;1.023;9.720;-0.022;-0.007;0.034;0.0;24.129;-6.256;2.721;5.0;19.17703;72.93882;-18.9;15.1
20181024_195416;0.066;1.066;9.684;0.011;0.053;0.026;0.0;23.488;-7.961;1.614;5.0;19.17703;72.93882;-18.9;15.1
20181024_195416;0.042;0.645;8.831;0.035;-0.007;0.061;0.0;22.485;-10.117;0.455;5.0;19.17701;72.93877;-18.9;16.8
20181024_195417;0.617;0.985;9.674;-0.012;-0.002;0.073;0.0;20.358;-10.321;0.377;5.0;19.17701;72.93877;-18.9;16.8
20181024_195417;0.918;0.460;9.808;-0.141;-0.016;0.083;0.0;20.273;-10.953;-0.615;5.0;19.17699;72.93873;-17.7;16.4
20181024_195418;0.794;0.673;9.598;0.061;0.005;0.073;0.0;18.254;-13.055;-1.797;5.0;19.17699;72.93873;-17.7;16.4
20181024_195418;0.641;0.532;9.365;0.025;-0.013;0.057;0.0;18.768;-11.504;-0.864;5.0;19.17696;72.93870;-17.0;16.9
20181024_195419;0.909;0.515;9.459;-0.020;-0.011;0.053;0.0;16.997;-11.418;-1.680;5.0;19.17696;72.93870;-17.0;16.9
20181024_195419;1.203;0.635;9.629;-0.011;0.012;0.020;0.0;17.155;-15.198;-1.717;5.0;19.17693;72.93867;-17.2;17.1
20181024_195420;0.918;0.525;9.902;-0.021;0.012;0.015;0.0;18.303;-15.260;-2.000;5.0;19.17693;72.93867;-17.2;17.1
20181024_195420;0.892;0.343;9.775;-0.023;0.011;0.026;0.0;16.635;-13.757;-1.907;5.0;19.17690;72.93864;-17.0;16.8
20181024_195421;0.784;0.348;9.837;-0.025;0.015;0.015;0.0;15.730;-16.681;-0.032;5.0;19.17690;72.93864;-17.0;16.8
20181024_195421;0.746;0.302;9.313;0.032;0.016;0.020;0.0;14.536;-15.034;1.639;5.0;19.17687;72.93861;-17.1;16.7
20181024_195422;0.717;0.259;9.806;-0.004;0.011;0.025;0.0;15.518;-13.690;-0.847;5.0;19.17687;72.93861;-17.1;16.7
20181024_195422;0.547;0.614;9.751;-0.030;0.029;0.041;0.0;16.855;-15.480;0.421;5.0;19.17684;72.93857;-17.1;17.2
20181024_195423;0.231;0.312;9.622;-0.009;0.015;0.061;0.0;14.063;-16.447;-1.299;5.0;19.17684;72.93857;-17.1;17.2
20181024_195423;0.133;0.338;9.945;0.012;0.023;0.059;0.0;12.933;-17.001;0.636;5.0;19.17681;72.93854;-17.9;17.0
20181024_195424;0.078;0.616;9.789;0.023;0.021;0.058;0.0;12.662;-17.308;-0.175;5.0;19.17681;72.93854;-17.9;17.0
20181024_195424;0.052;-0.138;10.086;0.003;0.011;0.056;0.0;12.222;-18.524;2.026;5.0;19.17677;72.93850;-18.5;18.5
20181024_195425;0.480;-0.129;10.182;-0.005;0.066;0.037;0.0;10.197;-17.473;2.223;5.0;19.17677;72.93850;-18.5;18.5
20181024_195425;-0.111;-0.205;10.424;0.035;0.017;0.062;0.0;10.561;-16.858;2.911;5.0;19.17674;72.93848;-19.9;18.4
20181024_195426;0.169;0.147;10.199;0.005;-0.013;0.037;0.0;10.168;-16.991;3.352;5.0;19.17674;72.93848;-19.9;18.4
20181024_195426;0.217;0.384;9.918;-0.005;0.016;0.050;0.0;11.983;-22.173;-3.749;5.0;19.17671;72.93845;-20.2;16.0
20181024_195427;0.339;0.472;9.741;-0.020;0.032;0.020;0.0;11.140;-21.150;0.667;5.0;19.17667;72.93843;-20.9;16.6
20181024_195427;0.463;0.456;10.206;-0.001;-0.031;0.013;0.0;10.060;-19.971;3.384;5.0;19.17667;72.93843;-20.9;16.6
20181024_195428;0.356;0.424;9.983;0.006;-0.037;0.001;0.0;11.298;-21.318;0.345;5.0;19.17663;72.93841;-21.4;16.7
20181024_195428;0.361;0.262;9.983;0.001;-0.016;-0.008;0.0;10.330;-21.257;1.566;5.0;19.17663;72.93841;-21.4;16.7
20181024_195429;0.542;0.336;10.122;-0.037;0.074;0.009;0.0;10.753;-20.338;1.352;5.0;19.17660;72.93838;-21.5;16.4
20181024_195429;0.645;0.393;9.677;0.016;-0.016;0.012;0.0;8.003;-20.355;0.809;5.0;19.17660;72.93838;-21.5;16.4
20181024_195430;0.396;0.190;9.013;-0.027;-0.072;0.006;0.0;7.579;-20.360;-2.618;5.0;19.17655;72.93835;-21.7;18.1
20181024_195430;0.248;0.039;9.514;0.036;-0.024;0.001;0.0;10.199;-21.086;2.509;5.0;19.17655;72.93835;-21.7;18.1
20181024_195431;0.274;-0.059;9.483;-0.021;-0.080;-0.011;0.0;12.167;-19.476;0.540;5.0;19.17651;72.93833;-21.9;17.9
20181024_195431;0.624;-0.138;9.696;0.005;0.004;0.002;0.0;10.059;-20.782;0.206;5.0;19.17651;72.93833;-21.9;17.9
20181024_195432;0.914;-0.021;10.254;-0.036;0.050;-0.020;0.0;10.265;-20.456;3.035;5.0;19.17646;72.93830;-22.1;19.6
20181024_195432;0.282;-0.081;10.414;-0.017;-0.040;-0.023;0.0;9.322;-20.259;1.785;5.0;19.17646;72.93830;-22.1;19.6
20181024_195433;0.784;0.096;10.383;-0.001;-0.063;-0.026;0.0;11.176;-18.475;1.227;5.0;19.17642;72.93828;-22.1;19.4
20181024_195433;0.978;0.175;9.449;-0.044;-0.007;-0.037;0.0;10.632;-19.545;1.422;5.0;19.17642;72.93828;-22.1;19.4
20181024_195434;0.461;0.254;9.990;0.006;-0.037;-0.042;0.0;12.057;-17.738;1.009;5.0;19.17638;72.93825;-22.0;19.4
20181024_195434;1.050;0.075;10.146;-0.003;-0.070;-0.039;0.0;11.888;-16.466;1.743;5.0;19.17638;72.93825;-22.0;19.4
20181024_195435;0.873;-0.083;9.464;0.045;0.105;-0.062;0.0;13.478;-18.437;1.450;5.0;19.17634;72.93823;-22.4;19.5
20181024_195435;0.246;0.264;9.337;-0.010;0.024;-0.070;0.0;16.728;-16.412;0.797;5.0;19.17634;72.93823;-22.4;19.5
20181024_195436;0.729;-0.330;9.430;0.050;-0.084;-0.052;0.0;17.242;-14.861;1.730;5.0;19.17630;72.93820;-22.8;19.5
20181024_195436;0.310;0.116;10.692;-0.075;-0.039;-0.033;0.0;15.785;-16.217;-0.453;5.0;19.17630;72.93820;-22.8;19.5
20181024_195437;0.389;-0.019;10.093;0.014;-0.033;-0.030;0.0;16.879;-14.371;1.767;5.0;19.17627;72.93816;-22.7;18.9
20181024_195437;0.200;-0.081;9.775;0.047;-0.042;-0.029;0.0;15.822;-13.055;2.014;5.0;19.17627;72.93816;-22.7;18.9
20181024_195438;0.241;-0.105;9.997;-0.034;-0.032;-0.041;0.0;18.414;-14.920;2.069;5.0;19.17624;72.93813;-23.1;17.9
20181024_195440;0.131;-0.789;9.983;0.012;-0.050;-0.014;0.0;16.051;-14.642;1.563;5.0;19.17624;72.93813;-23.1;17.9
20181024_195440;0.143;-1.175;10.503;0.005;-0.028;-0.040;0.0;18.613;-14.005;-0.168;5.0;19.17624;72.93813;-23.1;17.9
20181024_195441;0.260;-0.251;10.072;0.031;0.031;-0.020;0.0;19.771;-14.391;-1.413;5.0;19.17621;72.93810;-23.3;15.5
20181024_195441;0.195;0.001;10.565;0.167;-0.034;-0.019;0.0;19.592;-14.520;0.742;5.0;19.17621;72.93810;-23.3;15.5
20181024_195442;0.176;1.068;10.033;-0.013;0.012;-0.001;0.0;19.127;-14.960;1.775;5.0;19.17620;72.93809;-23.8;10.4
20181024_195442;0.495;0.372;9.377;-0.289;0.075;0.003;0.0;20.995;-14.899;1.987;5.0;19.17620;72.93809;-23.8;10.4
20181024_195443;0.210;0.053;9.904;0.015;-0.005;0.015;0.0;20.390;-14.548;2.623;5.0;19.17619;72.93807;-23.7;8.2
20181024_195443;0.835;0.386;9.756;0.101;-0.006;-0.018;0.0;20.721;-15.205;1.175;5.0;19.17618;72.93805;-23.8;7.5
20181024_195444;0.593;-0.337;9.562;-0.019;-0.022;-0.089;0.0;19.786;-13.577;2.077;5.0;19.17618;72.93805;-23.8;7.5
20181024_195444;0.665;-0.016;10.021;-0.006;-0.017;-0.119;0.0;21.742;-11.646;1.068;5.0;19.17617;72.93804;-24.8;6.4
20181024_195445;0.641;-0.229;9.997;0.001;-0.024;-0.129;0.0;22.691;-9.792;3.284;5.0;19.17617;72.93804;-24.8;6.4
20181024_195445;0.614;0.585;9.839;0.002;0.003;-0.160;0.0;23.778;-7.356;0.438;5.0;19.17616;72.93803;-25.2;4.5
20181024_195446;0.667;1.035;9.499;-0.003;-0.030;-0.184;0.0;24.893;-4.591;-0.362;5.0;19.17616;72.93803;-25.2;4.5
20181024_195446;1.069;1.576;9.691;-0.016;-0.057;-0.311;0.0;27.299;0.800;1.758;5.0;19.17615;72.93801;-25.6;3.6
20181024_195447;0.811;1.212;9.722;-0.014;-0.012;-0.384;0.0;28.023;6.099;1.028;5.0;19.17615;72.93801;-25.6;3.6
20181024_195447;0.952;0.125;9.617;-0.013;-0.070;-0.332;0.0;26.154;14.369;0.967;5.0;19.17615;72.93800;-25.4;3.4
20181024_195448;0.854;0.044;9.816;-0.011;-0.029;-0.312;0.0;24.152;20.924;1.675;5.0;19.17615;72.93800;-25.4;3.4
20181024_195448;0.667;-0.461;9.935;-0.028;0.025;-0.280;0.0;24.950;25.616;3.995;5.0;19.17616;72.93799;-26.0;4.4
20181024_195449;0.291;0.654;10.122;0.010;-0.058;-0.217;0.0;21.153;29.880;1.181;5.0;19.17616;72.93799;-26.0;4.4
20181024_195449;0.068;-0.909;9.861;-0.002;0.024;-0.101;0.0;18.059;34.293;2.124;5.0;19.17616;72.93799;-25.0;2.0
20181024_195450;0.521;0.515;9.804;-0.011;-0.014;-0.038;0.0;18.329;35.677;-0.067;5.0;19.17616;72.93799;-25.0;2.0
20181024_195450;0.262;0.728;9.808;-0.004;-0.004;-0.020;0.0;17.163;34.172;0.847;5.0;19.17616;72.93798;-25.6;1.5
20181024_195451;0.282;0.453;9.818;0.003;0.019;-0.006;0.0;17.567;36.032;0.255;5.0;19.17616;72.93798;-25.6;1.5
20181024_195451;0.267;0.001;10.033;-0.013;-0.004;-0.003;0.0;16.920;33.385;-1.094;5.0;19.17617;72.93798;-25.4;1.9
20181024_195452;0.384;-0.715;9.789;0.002;-0.005;-0.029;0.0;17.392;37.305;0.833;5.0;19.17617;72.93798;-25.4;1.9
20181024_195452;0.411;0.865;9.959;-0.016;-0.008;-0.053;0.0;18.057;34.912;0.941;5.0;19.17617;72.93798;-25.5;0.0
20181024_195453;0.341;1.033;9.794;0.006;-0.018;-0.025;0.0;17.056;33.405;2.324;5.0;19.17617;72.93798;-25.5;0.0
20181024_195453;0.444;1.004;9.732;0.001;0.003;-0.001;0.0;17.085;35.591;0.821;5.0;19.17617;72.93798;-25.7;1.1
20181024_195454;0.459;0.712;9.777;-0.004;-0.012;-0.011;0.0;16.710;36.243;1.183;5.0;19.17617;72.93798;-25.7;1.1
20181024_195454;0.794;2.005;10.048;0.026;-0.031;-0.102;0.0;17.551;35.573;1.608;5.0;19.17616;72.93798;-25.6;0.0
20181024_195455;0.473;0.717;9.602;-0.015;0.000;-0.177;0.0;15.254;38.367;1.804;5.0;19.17616;72.93798;-25.6;0.0
20181024_195455;0.708;0.441;9.770;0.000;-0.011;-0.177;0.0;10.068;38.779;-0.475;5.0;19.17616;72.93799;-25.7;0.0
20181024_195456;0.181;0.592;9.923;0.005;-0.004;-0.095;0.0;10.620;37.048;2.948;5.0;19.17616;72.93799;-25.7;0.0
20181024_195456;0.219;1.021;9.674;0.064;-0.019;-0.002;0.0;12.706;37.732;3.847;5.0;19.17616;72.93799;-25.7;1.5
20181024_195457;0.449;1.559;10.012;0.046;-0.011;0.036;0.0;12.749;37.738;4.933;5.0;19.17616;72.93799;-25.7;1.5
20181024_195457;0.365;1.207;9.672;0.040;0.016;0.074;0.0;14.832;37.935;3.925;5.0;19.17616;72.93798;-25.7;0.0
20181024_195458;0.100;1.583;9.969;0.027;-0.007;0.078;0.0;14.421;38.580;3.352;5.0;19.17616;72.93798;-25.7;0.0
20181024_195458;0.392;0.894;10.024;-0.012;0.014;-0.027;0.0;15.858;36.615;2.899;5.0;19.17617;72.93798;-26.1;2.4
20181024_195459;0.665;0.707;9.684;-0.005;-0.019;-0.053;0.0;15.326;37.891;1.762;5.0;19.17617;72.93798;-26.1;2.4
20181024_195459;0.270;1.238;9.504;0.004;0.008;-0.042;0.0;15.024;39.954;2.255;5.0;19.17617;72.93798;-25.9;2.6
20181024_195500;0.344;0.977;9.818;-0.039;0.002;-0.043;0.0;13.097;39.589;2.943;5.0;19.17617;72.93798;-25.9;2.6
20181024_195500;0.181;1.016;9.806;-0.002;-0.011;-0.002;0.0;12.990;38.040;4.968;5.0;19.17618;72.93797;-25.1;1.3
20181024_195501;0.205;1.090;9.662;-0.004;0.000;0.001;0.0;13.492;39.590;5.592;5.0;19.17618;72.93797;-25.1;1.3
20181024_195501;0.167;1.760;9.715;-0.004;0.001;0.003;0.0;12.929;41.187;4.948;5.0;19.17618;72.93797;-25.7;0.0
20181024_195502;0.145;0.602;9.768;0.009;-0.002;0.003;0.0;13.593;39.413;3.871;5.0;19.17618;72.93797;-25.7;0.0
20181024_195502;0.234;1.231;9.792;-0.005;0.004;0.003;0.0;13.341;41.484;5.608;5.0;19.17618;72.93797;-25.8;0.0
20181024_195503;0.265;1.162;9.885;-0.017;0.049;-0.002;0.0;13.496;39.267;4.475;5.0;19.17618;72.93797;-25.8;0.0
